dataset,policy,block,markets,wins,losses,net_pnl_cents
current,touch_preempt_book1_touch0.45_ask70_age300,7,20,13,7,-49.0
current,touch_preempt_book1_touch0.45_ask70_age300,8,20,12,8,-66.0
current,touch_preempt_book1_touch0.45_ask70_age300,9,20,13,7,10.0
current,touch_preempt_book1_touch0.45_ask70_age300,10,20,12,8,-130.0
current,touch_preempt_book1_touch0.45_ask70_age300,11,20,9,11,-397.0
current,touch_preempt_book1_touch0.45_ask70_age300,12,20,8,12,-488.0
current,touch_preempt_book1_touch0.45_ask70_age300,13,20,14,6,61.0
current,touch_preempt_book1_touch0.45_ask70_age300,14,20,15,5,135.0
current,touch_preempt_book1_touch0.45_ask70_age300,15,20,10,10,-366.0
current,touch_preempt_book1_touch0.45_ask70_age300,16,17,12,5,78.0
current,touch_preempt_book1_touch0.45_ask70_age600,1,20,15,5,261.0
current,touch_preempt_book1_touch0.45_ask70_age600,2,20,14,6,88.0
current,touch_preempt_book1_touch0.45_ask70_age600,3,20,14,6,85.0
current,touch_preempt_book1_touch0.45_ask70_age600,4,20,16,4,312.0
current,touch_preempt_book1_touch0.45_ask70_age600,5,20,6,14,-593.0
current,touch_preempt_book1_touch0.45_ask70_age600,6,20,8,12,-433.0
current,touch_preempt_book1_touch0.45_ask70_age600,7,20,13,7,-49.0
current,touch_preempt_book1_touch0.45_ask70_age600,8,20,12,8,-66.0
current,touch_preempt_book1_touch0.45_ask70_age600,9,20,13,7,10.0
current,touch_preempt_book1_touch0.45_ask70_age600,10,20,12,8,-130.0
current,touch_preempt_book1_touch0.45_ask70_age600,11,20,9,11,-397.0
current,touch_preempt_book1_touch0.45_ask70_age600,12,20,8,12,-488.0
current,touch_preempt_book1_touch0.45_ask70_age600,13,20,14,6,61.0
current,touch_preempt_book1_touch0.45_ask70_age600,14,20,15,5,135.0
current,touch_preempt_book1_touch0.45_ask70_age600,15,20,10,10,-366.0
current,touch_preempt_book1_touch0.45_ask70_age600,16,17,12,5,78.0
current,touch_preempt_book1_touch0.5_ask55_age180,1,20,13,7,-7.0
current,touch_preempt_book1_touch0.5_ask55_age180,2,20,14,6,59.0
current,touch_preempt_book1_touch0.5_ask55_age180,3,20,15,5,139.0
current,touch_preempt_book1_touch0.5_ask55_age180,4,20,15,5,183.0
current,touch_preempt_book1_touch0.5_ask55_age180,5,20,11,9,-208.0
current,touch_preempt_book1_touch0.5_ask55_age180,6,20,12,8,-129.0
current,touch_preempt_book1_touch0.5_ask55_age180,7,20,16,4,220.0
current,touch_preempt_book1_touch0.5_ask55_age180,8,20,17,3,356.0
current,touch_preempt_book1_touch0.5_ask55_age180,9,20,14,6,73.0
current,touch_preempt_book1_touch0.5_ask55_age180,10,20,16,4,246.0
current,touch_preempt_book1_touch0.5_ask55_age180,11,20,12,8,-171.0
current,touch_preempt_book1_touch0.5_ask55_age180,12,20,12,8,-160.0
current,touch_preempt_book1_touch0.5_ask55_age180,13,20,16,4,227.0
current,touch_preempt_book1_touch0.5_ask55_age180,14,20,17,3,318.0
current,touch_preempt_book1_touch0.5_ask55_age180,15,20,12,8,-183.0
current,touch_preempt_book1_touch0.5_ask55_age180,16,17,12,5,49.0
current,touch_preempt_book1_touch0.5_ask55_age300,1,20,13,7,-7.0
current,touch_preempt_book1_touch0.5_ask55_age300,2,20,14,6,59.0
current,touch_preempt_book1_touch0.5_ask55_age300,3,20,15,5,139.0
current,touch_preempt_book1_touch0.5_ask55_age300,4,20,15,5,183.0
current,touch_preempt_book1_touch0.5_ask55_age300,5,20,11,9,-208.0
current,touch_preempt_book1_touch0.5_ask55_age300,6,20,12,8,-129.0
current,touch_preempt_book1_touch0.5_ask55_age300,7,20,16,4,220.0
current,touch_preempt_book1_touch0.5_ask55_age300,8,20,17,3,356.0
current,touch_preempt_book1_touch0.5_ask55_age300,9,20,13,7,-15.0
current,touch_preempt_book1_touch0.5_ask55_age300,10,20,16,4,246.0
current,touch_preempt_book1_touch0.5_ask55_age300,11,20,12,8,-171.0
current,touch_preempt_book1_touch0.5_ask55_age300,12,20,12,8,-160.0
current,touch_preempt_book1_touch0.5_ask55_age300,13,20,15,5,153.0
current,touch_preempt_book1_touch0.5_ask55_age300,14,20,17,3,318.0
current,touch_preempt_book1_touch0.5_ask55_age300,15,20,12,8,-183.0
current,touch_preempt_book1_touch0.5_ask55_age300,16,17,12,5,49.0
current,touch_preempt_book1_touch0.5_ask55_age600,1,20,13,7,-7.0
current,touch_preempt_book1_touch0.5_ask55_age600,2,20,14,6,59.0
current,touch_preempt_book1_touch0.5_ask55_age600,3,20,15,5,139.0
current,touch_preempt_book1_touch0.5_ask55_age600,4,20,15,5,183.0
current,touch_preempt_book1_touch0.5_ask55_age600,5,20,10,10,-296.0
current,touch_preempt_book1_touch0.5_ask55_age600,6,20,12,8,-129.0
current,touch_preempt_book1_touch0.5_ask55_age600,7,20,16,4,220.0
current,touch_preempt_book1_touch0.5_ask55_age600,8,20,17,3,356.0
current,touch_preempt_book1_touch0.5_ask55_age600,9,20,13,7,-15.0
current,touch_preempt_book1_touch0.5_ask55_age600,10,20,16,4,246.0
current,touch_preempt_book1_touch0.5_ask55_age600,11,20,12,8,-171.0
current,touch_preempt_book1_touch0.5_ask55_age600,12,20,12,8,-160.0
current,touch_preempt_book1_touch0.5_ask55_age600,13,20,15,5,153.0
current,touch_preempt_book1_touch0.5_ask55_age600,14,20,17,3,318.0
current,touch_preempt_book1_touch0.5_ask55_age600,15,20,12,8,-183.0
current,touch_preempt_book1_touch0.5_ask55_age600,16,17,12,5,49.0
current,touch_preempt_book1_touch0.5_ask60_age180,1,20,15,5,206.0
current,touch_preempt_book1_touch0.5_ask60_age180,2,20,12,8,-133.0
current,touch_preempt_book1_touch0.5_ask60_age180,3,20,15,5,139.0
current,touch_preempt_book1_touch0.5_ask60_age180,4,20,15,5,183.0
current,touch_preempt_book1_touch0.5_ask60_age180,5,20,11,9,-208.0
current,touch_preempt_book1_touch0.5_ask60_age180,6,20,11,9,-228.0
current,touch_preempt_book1_touch0.5_ask60_age180,7,20,16,4,220.0
current,touch_preempt_book1_touch0.5_ask60_age180,8,20,16,4,260.0
current,touch_preempt_book1_touch0.5_ask60_age180,9,20,14,6,73.0
current,touch_preempt_book1_touch0.5_ask60_age180,10,20,16,4,246.0
current,touch_preempt_book1_touch0.5_ask60_age180,11,20,12,8,-171.0
current,touch_preempt_book1_touch0.5_ask60_age180,12,20,10,10,-340.0
current,touch_preempt_book1_touch0.5_ask60_age180,13,20,15,5,130.0
current,touch_preempt_book1_touch0.5_ask60_age180,14,20,17,3,318.0
current,touch_preempt_book1_touch0.5_ask60_age180,15,20,12,8,-183.0
current,touch_preempt_book1_touch0.5_ask60_age180,16,17,11,6,-44.0
current,touch_preempt_book1_touch0.5_ask60_age300,1,20,15,5,206.0
current,touch_preempt_book1_touch0.5_ask60_age300,2,20,12,8,-133.0
current,touch_preempt_book1_touch0.5_ask60_age300,3,20,15,5,139.0
current,touch_preempt_book1_touch0.5_ask60_age300,4,20,15,5,183.0
current,touch_preempt_book1_touch0.5_ask60_age300,5,20,11,9,-208.0
current,touch_preempt_book1_touch0.5_ask60_age300,6,20,11,9,-228.0
current,touch_preempt_book1_touch0.5_ask60_age300,7,20,16,4,220.0
current,touch_preempt_book1_touch0.5_ask60_age300,8,20,16,4,260.0
current,touch_preempt_book1_touch0.5_ask60_age300,9,20,13,7,-15.0
current,touch_preempt_book1_touch0.5_ask60_age300,10,20,16,4,246.0
current,touch_preempt_book1_touch0.5_ask60_age300,11,20,10,10,-361.0
current,touch_preempt_book1_touch0.5_ask60_age300,12,20,10,10,-340.0
current,touch_preempt_book1_touch0.5_ask60_age300,13,20,14,6,56.0
current,touch_preempt_book1_touch0.5_ask60_age300,14,20,17,3,318.0
current,touch_preempt_book1_touch0.5_ask60_age300,15,20,12,8,-183.0
current,touch_preempt_book1_touch0.5_ask60_age300,16,17,11,6,-44.0
current,touch_preempt_book1_touch0.5_ask60_age600,1,20,15,5,206.0
current,touch_preempt_book1_touch0.5_ask60_age600,2,20,12,8,-133.0
current,touch_preempt_book1_touch0.5_ask60_age600,3,20,15,5,139.0
current,touch_preempt_book1_touch0.5_ask60_age600,4,20,15,5,183.0
current,touch_preempt_book1_touch0.5_ask60_age600,5,20,10,10,-296.0
current,touch_preempt_book1_touch0.5_ask60_age600,6,20,11,9,-228.0
current,touch_preempt_book1_touch0.5_ask60_age600,7,20,16,4,220.0
current,touch_preempt_book1_touch0.5_ask60_age600,8,20,15,5,173.0
current,touch_preempt_book1_touch0.5_ask60_age600,9,20,13,7,-15.0
current,touch_preempt_book1_touch0.5_ask60_age600,10,20,16,4,246.0
current,touch_preempt_book1_touch0.5_ask60_age600,11,20,10,10,-361.0
current,touch_preempt_book1_touch0.5_ask60_age600,12,20,10,10,-340.0
current,touch_preempt_book1_touch0.5_ask60_age600,13,20,14,6,56.0
current,touch_preempt_book1_touch0.5_ask60_age600,14,20,17,3,318.0
current,touch_preempt_book1_touch0.5_ask60_age600,15,20,12,8,-183.0
current,touch_preempt_book1_touch0.5_ask60_age600,16,17,11,6,-44.0
current,touch_preempt_book1_touch0.5_ask70_age180,1,20,15,5,206.0
current,touch_preempt_book1_touch0.5_ask70_age180,2,20,12,8,-133.0
current,touch_preempt_book1_touch0.5_ask70_age180,3,20,15,5,139.0
current,touch_preempt_book1_touch0.5_ask70_age180,4,20,15,5,183.0
current,touch_preempt_book1_touch0.5_ask70_age180,5,20,11,9,-208.0
current,touch_preempt_book1_touch0.5_ask70_age180,6,20,11,9,-228.0
current,touch_preempt_book1_touch0.5_ask70_age180,7,20,16,4,220.0
current,touch_preempt_book1_touch0.5_ask70_age180,8,20,16,4,260.0
current,touch_preempt_book1_touch0.5_ask70_age180,9,20,14,6,73.0
current,touch_preempt_book1_touch0.5_ask70_age180,10,20,16,4,246.0
current,touch_preempt_book1_touch0.5_ask70_age180,11,20,12,8,-171.0
current,touch_preempt_book1_touch0.5_ask70_age180,12,20,10,10,-340.0
current,touch_preempt_book1_touch0.5_ask70_age180,13,20,15,5,130.0
current,touch_preempt_book1_touch0.5_ask70_age180,14,20,17,3,318.0
current,touch_preempt_book1_touch0.5_ask70_age180,15,20,12,8,-183.0
current,touch_preempt_book1_touch0.5_ask70_age180,16,17,11,6,-44.0
current,touch_preempt_book1_touch0.5_ask70_age300,1,20,15,5,206.0
current,touch_preempt_book1_touch0.5_ask70_age300,2,20,12,8,-133.0
current,touch_preempt_book1_touch0.5_ask70_age300,3,20,15,5,139.0
current,touch_preempt_book1_touch0.5_ask70_age300,4,20,15,5,183.0
current,touch_preempt_book1_touch0.5_ask70_age300,5,20,11,9,-208.0
current,touch_preempt_book1_touch0.5_ask70_age300,6,20,11,9,-228.0
current,touch_preempt_book1_touch0.5_ask70_age300,7,20,16,4,220.0
current,touch_preempt_book1_touch0.5_ask70_age300,8,20,16,4,260.0
current,touch_preempt_book1_touch0.5_ask70_age300,9,20,13,7,-15.0
current,touch_preempt_book1_touch0.5_ask70_age300,10,20,16,4,246.0
current,touch_preempt_book1_touch0.5_ask70_age300,11,20,10,10,-361.0
current,touch_preempt_book1_touch0.5_ask70_age300,12,20,10,10,-340.0
current,touch_preempt_book1_touch0.5_ask70_age300,13,20,14,6,56.0
current,touch_preempt_book1_touch0.5_ask70_age300,14,20,17,3,318.0
current,touch_preempt_book1_touch0.5_ask70_age300,15,20,12,8,-183.0
current,touch_preempt_book1_touch0.5_ask70_age300,16,17,11,6,-44.0
current,touch_preempt_book1_touch0.5_ask70_age600,1,20,15,5,206.0
current,touch_preempt_book1_touch0.5_ask70_age600,2,20,12,8,-133.0
current,touch_preempt_book1_touch0.5_ask70_age600,3,20,15,5,139.0
current,touch_preempt_book1_touch0.5_ask70_age600,4,20,15,5,183.0
current,touch_preempt_book1_touch0.5_ask70_age600,5,20,10,10,-296.0
current,touch_preempt_book1_touch0.5_ask70_age600,6,20,11,9,-228.0
current,touch_preempt_book1_touch0.5_ask70_age600,7,20,16,4,220.0
current,touch_preempt_book1_touch0.5_ask70_age600,8,20,15,5,173.0
current,touch_preempt_book1_touch0.5_ask70_age600,9,20,13,7,-15.0
current,touch_preempt_book1_touch0.5_ask70_age600,10,20,16,4,246.0
current,touch_preempt_book1_touch0.5_ask70_age600,11,20,10,10,-361.0
current,touch_preempt_book1_touch0.5_ask70_age600,12,20,10,10,-340.0
current,touch_preempt_book1_touch0.5_ask70_age600,13,20,14,6,56.0
current,touch_preempt_book1_touch0.5_ask70_age600,14,20,17,3,318.0
current,touch_preempt_book1_touch0.5_ask70_age600,15,20,12,8,-183.0
current,touch_preempt_book1_touch0.5_ask70_age600,16,17,11,6,-44.0
v21,book_margin_baseline,1,20,16,4,159.0
v21,book_margin_baseline,2,20,12,8,-185.0
v21,book_margin_baseline,3,20,13,7,-111.0
v21,book_margin_baseline,4,20,13,7,-81.0
v21,book_margin_baseline,5,20,14,6,36.0
v21,book_margin_baseline,6,20,14,6,41.0
v21,book_margin_baseline,7,20,17,3,340.0
v21,book_margin_baseline,8,20,16,4,233.0
v21,book_margin_baseline,9,20,10,10,-330.0
v21,book_margin_baseline,10,20,17,3,290.0
v21,book_margin_baseline,11,19,14,5,33.0
v21,touch_preempt_book0.65_touch0.35_ask55_age180,1,20,15,5,105.0
v21,touch_preempt_book0.65_touch0.35_ask55_age180,2,20,14,6,65.0
v21,touch_preempt_book0.65_touch0.35_ask55_age180,3,20,11,9,-292.0
v21,touch_preempt_book0.65_touch0.35_ask55_age180,4,20,13,7,-57.0
v21,touch_preempt_book0.65_touch0.35_ask55_age180,5,20,14,6,55.0
v21,touch_preempt_book0.65_touch0.35_ask55_age180,6,20,15,5,151.0
v21,touch_preempt_book0.65_touch0.35_ask55_age180,7,20,16,4,276.0
v21,touch_preempt_book0.65_touch0.35_ask55_age180,8,20,13,7,-13.0
v21,touch_preempt_book0.65_touch0.35_ask55_age180,9,20,10,10,-284.0
v21,touch_preempt_book0.65_touch0.35_ask55_age180,10,20,16,4,201.0
v21,touch_preempt_book0.65_touch0.35_ask55_age180,11,19,12,7,-147.0
v21,touch_preempt_book0.65_touch0.35_ask55_age300,1,20,15,5,105.0
v21,touch_preempt_book0.65_touch0.35_ask55_age300,2,20,14,6,65.0
v21,touch_preempt_book0.65_touch0.35_ask55_age300,3,20,11,9,-292.0
v21,touch_preempt_book0.65_touch0.35_ask55_age300,4,20,13,7,-57.0
v21,touch_preempt_book0.65_touch0.35_ask55_age300,5,20,15,5,166.0
v21,touch_preempt_book0.65_touch0.35_ask55_age300,6,20,15,5,151.0
v21,touch_preempt_book0.65_touch0.35_ask55_age300,7,20,16,4,276.0
v21,touch_preempt_book0.65_touch0.35_ask55_age300,8,20,14,6,103.0
v21,touch_preempt_book0.65_touch0.35_ask55_age300,9,20,9,11,-377.0
v21,touch_preempt_book0.65_touch0.35_ask55_age300,10,20,15,5,113.0
v21,touch_preempt_book0.65_touch0.35_ask55_age300,11,19,12,7,-147.0
v21,touch_preempt_book0.65_touch0.35_ask55_age600,1,20,15,5,105.0
v21,touch_preempt_book0.65_touch0.35_ask55_age600,2,20,14,6,65.0
v21,touch_preempt_book0.65_touch0.35_ask55_age600,3,20,11,9,-292.0
v21,touch_preempt_book0.65_touch0.35_ask55_age600,4,20,13,7,-57.0
v21,touch_preempt_book0.65_touch0.35_ask55_age600,5,20,15,5,166.0
v21,touch_preempt_book0.65_touch0.35_ask55_age600,6,20,15,5,151.0
v21,touch_preempt_book0.65_touch0.35_ask55_age600,7,20,16,4,276.0
v21,touch_preempt_book0.65_touch0.35_ask55_age600,8,20,13,7,13.0
v21,touch_preempt_book0.65_touch0.35_ask55_age600,9,20,9,11,-377.0
v21,touch_preempt_book0.65_touch0.35_ask55_age600,10,20,15,5,113.0
v21,touch_preempt_book0.65_touch0.35_ask55_age600,11,19,12,7,-147.0
v21,touch_preempt_book0.65_touch0.35_ask60_age180,1,20,14,6,12.0
v21,touch_preempt_book0.65_touch0.35_ask60_age180,2,20,14,6,65.0
v21,touch_preempt_book0.65_touch0.35_ask60_age180,3,20,11,9,-292.0
v21,touch_preempt_book0.65_touch0.35_ask60_age180,4,20,13,7,-57.0
v21,touch_preempt_book0.65_touch0.35_ask60_age180,5,20,13,7,-38.0
v21,touch_preempt_book0.65_touch0.35_ask60_age180,6,20,16,4,256.0
v21,touch_preempt_book0.65_touch0.35_ask60_age180,7,20,15,5,185.0
v21,touch_preempt_book0.65_touch0.35_ask60_age180,8,20,13,7,-13.0
v21,touch_preempt_book0.65_touch0.35_ask60_age180,9,20,10,10,-284.0
v21,touch_preempt_book0.65_touch0.35_ask60_age180,10,20,14,6,15.0
v21,touch_preempt_book0.65_touch0.35_ask60_age180,11,19,12,7,-147.0
v21,touch_preempt_book0.65_touch0.35_ask60_age300,1,20,14,6,12.0
v21,touch_preempt_book0.65_touch0.35_ask60_age300,2,20,14,6,65.0
v21,touch_preempt_book0.65_touch0.35_ask60_age300,3,20,11,9,-292.0
v21,touch_preempt_book0.65_touch0.35_ask60_age300,4,20,13,7,-57.0
v21,touch_preempt_book0.65_touch0.35_ask60_age300,5,20,14,6,73.0
v21,touch_preempt_book0.65_touch0.35_ask60_age300,6,20,16,4,256.0
v21,touch_preempt_book0.65_touch0.35_ask60_age300,7,20,15,5,185.0
v21,touch_preempt_book0.65_touch0.35_ask60_age300,8,20,13,7,7.0
v21,touch_preempt_book0.65_touch0.35_ask60_age300,9,20,9,11,-377.0
v21,touch_preempt_book0.65_touch0.35_ask60_age300,10,20,14,6,15.0
v21,touch_preempt_book0.65_touch0.35_ask60_age300,11,19,12,7,-147.0
v21,touch_preempt_book0.65_touch0.35_ask60_age600,1,20,14,6,12.0
v21,touch_preempt_book0.65_touch0.35_ask60_age600,2,20,14,6,65.0
v21,touch_preempt_book0.65_touch0.35_ask60_age600,3,20,11,9,-292.0
v21,touch_preempt_book0.65_touch0.35_ask60_age600,4,20,13,7,-57.0
v21,touch_preempt_book0.65_touch0.35_ask60_age600,5,20,14,6,73.0
v21,touch_preempt_book0.65_touch0.35_ask60_age600,6,20,16,4,256.0
v21,touch_preempt_book0.65_touch0.35_ask60_age600,7,20,15,5,185.0
v21,touch_preempt_book0.65_touch0.35_ask60_age600,8,20,13,7,7.0
v21,touch_preempt_book0.65_touch0.35_ask60_age600,9,20,9,11,-377.0
v21,touch_preempt_book0.65_touch0.35_ask60_age600,10,20,14,6,15.0
v21,touch_preempt_book0.65_touch0.35_ask60_age600,11,19,12,7,-147.0
v21,touch_preempt_book0.65_touch0.35_ask70_age180,1,20,14,6,12.0
v21,touch_preempt_book0.65_touch0.35_ask70_age180,2,20,14,6,65.0
v21,touch_preempt_book0.65_touch0.35_ask70_age180,3,20,11,9,-292.0
v21,touch_preempt_book0.65_touch0.35_ask70_age180,4,20,13,7,-57.0
v21,touch_preempt_book0.65_touch0.35_ask70_age180,5,20,13,7,-38.0
v21,touch_preempt_book0.65_touch0.35_ask70_age180,6,20,16,4,256.0
v21,touch_preempt_book0.65_touch0.35_ask70_age180,7,20,15,5,185.0
v21,touch_preempt_book0.65_touch0.35_ask70_age180,8,20,13,7,-13.0
v21,touch_preempt_book0.65_touch0.35_ask70_age180,9,20,10,10,-284.0
v21,touch_preempt_book0.65_touch0.35_ask70_age180,10,20,14,6,15.0
v21,touch_preempt_book0.65_touch0.35_ask70_age180,11,19,12,7,-147.0
v21,touch_preempt_book0.65_touch0.35_ask70_age300,1,20,14,6,12.0
v21,touch_preempt_book0.65_touch0.35_ask70_age300,2,20,14,6,65.0
v21,touch_preempt_book0.65_touch0.35_ask70_age300,3,20,11,9,-292.0
v21,touch_preempt_book0.65_touch0.35_ask70_age300,4,20,13,7,-57.0
v21,touch_preempt_book0.65_touch0.35_ask70_age300,5,20,14,6,73.0
v21,touch_preempt_book0.65_touch0.35_ask70_age300,6,20,16,4,256.0
v21,touch_preempt_book0.65_touch0.35_ask70_age300,7,20,15,5,185.0
v21,touch_preempt_book0.65_touch0.35_ask70_age300,8,20,13,7,7.0
v21,touch_preempt_book0.65_touch0.35_ask70_age300,9,20,9,11,-377.0
v21,touch_preempt_book0.65_touch0.35_ask70_age300,10,20,14,6,15.0
v21,touch_preempt_book0.65_touch0.35_ask70_age300,11,19,12,7,-147.0
v21,touch_preempt_book0.65_touch0.35_ask70_age600,1,20,14,6,12.0
v21,touch_preempt_book0.65_touch0.35_ask70_age600,2,20,14,6,65.0
v21,touch_preempt_book0.65_touch0.35_ask70_age600,3,20,11,9,-292.0
v21,touch_preempt_book0.65_touch0.35_ask70_age600,4,20,13,7,-57.0
v21,touch_preempt_book0.65_touch0.35_ask70_age600,5,20,14,6,73.0
v21,touch_preempt_book0.65_touch0.35_ask70_age600,6,20,16,4,256.0
v21,touch_preempt_book0.65_touch0.35_ask70_age600,7,20,15,5,185.0
v21,touch_preempt_book0.65_touch0.35_ask70_age600,8,20,13,7,7.0
v21,touch_preempt_book0.65_touch0.35_ask70_age600,9,20,9,11,-377.0
v21,touch_preempt_book0.65_touch0.35_ask70_age600,10,20,14,6,15.0
v21,touch_preempt_book0.65_touch0.35_ask70_age600,11,19,12,7,-147.0
v21,touch_preempt_book0.65_touch0.4_ask55_age180,1,20,15,5,105.0
v21,touch_preempt_book0.65_touch0.4_ask55_age180,2,20,14,6,65.0
v21,touch_preempt_book0.65_touch0.4_ask55_age180,3,20,11,9,-292.0
v21,touch_preempt_book0.65_touch0.4_ask55_age180,4,20,13,7,-57.0
v21,touch_preempt_book0.65_touch0.4_ask55_age180,5,20,14,6,55.0
v21,touch_preempt_book0.65_touch0.4_ask55_age180,6,20,15,5,151.0
v21,touch_preempt_book0.65_touch0.4_ask55_age180,7,20,16,4,276.0
v21,touch_preempt_book0.65_touch0.4_ask55_age180,8,20,13,7,-13.0
v21,touch_preempt_book0.65_touch0.4_ask55_age180,9,20,10,10,-284.0
v21,touch_preempt_book0.65_touch0.4_ask55_age180,10,20,16,4,201.0
v21,touch_preempt_book0.65_touch0.4_ask55_age180,11,19,12,7,-147.0
v21,touch_preempt_book0.65_touch0.4_ask55_age300,1,20,15,5,105.0
v21,touch_preempt_book0.65_touch0.4_ask55_age300,2,20,14,6,65.0
v21,touch_preempt_book0.65_touch0.4_ask55_age300,3,20,11,9,-292.0
v21,touch_preempt_book0.65_touch0.4_ask55_age300,4,20,13,7,-57.0
v21,touch_preempt_book0.65_touch0.4_ask55_age300,5,20,15,5,166.0
v21,touch_preempt_book0.65_touch0.4_ask55_age300,6,20,15,5,151.0
v21,touch_preempt_book0.65_touch0.4_ask55_age300,7,20,16,4,276.0
v21,touch_preempt_book0.65_touch0.4_ask55_age300,8,20,14,6,103.0
v21,touch_preempt_book0.65_touch0.4_ask55_age300,9,20,9,11,-377.0
v21,touch_preempt_book0.65_touch0.4_ask55_age300,10,20,15,5,113.0
v21,touch_preempt_book0.65_touch0.4_ask55_age300,11,19,12,7,-147.0
v21,touch_preempt_book0.65_touch0.4_ask55_age600,1,20,15,5,105.0
v21,touch_preempt_book0.65_touch0.4_ask55_age600,2,20,14,6,65.0
